"price","retail","ad_boost","rate","badge_ct","bg_local","bg_quality","bg_fastship","color","size","inventory","ship_price","able_country","total_invent","has_bg_urgency","origin","seller_rate_ct","seller_rate","has_seller_propic","sold_ct_3","rate5_pct","rate4_pct","rate3_pct","rate2_pct","rate1_pct"
8,7,1,3.63,0,0,0,0,"others","s",50,2,49,50,0,"CN",1653,3.97338173018754,0,"between 100 and 10k",0.397515527950311,0.192546583850932,0.186335403726708,0.0869565217391304,0.136645962732919
8,7,0,4.14,0,0,0,0,"pink","s",50,3,36,50,1,"CN",68339,4.29874595765229,0,"between 100 and 10k",0.578005115089514,0.191450493240775,0.101571063207892,0.0500548045305079,0.0789185239313117
18,27,1,4.03,0,0,0,0,"blue","s",50,5,41,50,0,"CN",12348,3.79494655004859,0,"between 100 and 10k",0.50945179584121,0.226843100189036,0.12476370510397,0.05765595463138,0.0812854442344045
11,10,1,3.7,0,0,0,0,"others","l",50,3,35,50,0,"CN",12974,3.9657006320333,0,"above 10K",0.445190156599553,0.178970917225951,0.14951528709918,0.0831469052945563,0.143176733780761
11,83,0,3.87,0,0,0,0,"others","m",50,2,38,50,0,"CN",151914,4.12792106060008,0,"above 10K",0.475607623710439,0.204756076237104,0.143381710089176,0.0713411435565658,0.104913446406714
4,4,0,4.03,0,0,0,0,"red","s",50,1,41,50,0,"CN",230951,4.31106598369351,0,"above 10K",0.518604651162791,0.206976744186047,0.135348837209302,0.0669767441860465,0.072093023255814
8,7,0,3.71,0,0,0,0,"white","xs",50,2,31,50,0,"CN",4213,4.05839069546641,0,"above 10K",0.441640378548896,0.185068349106204,0.150368033648791,0.0883280757097792,0.13459516298633
8,7,0,3.94,0,0,0,0,"others","xs",50,2,21,50,0,"CN",4373,4.17836725360165,0,"between 100 and 10k",0.524555903866249,0.168234064785789,0.142110762800418,0.0564263322884013,0.108672936259143
6,23,1,3.94,0,0,0,0,"white","s",50,2,54,50,0,"CN",6457,3.97041969955088,0,"between 100 and 10k",0.47808764940239,0.211155378486056,0.163346613545817,0.0717131474103586,0.0756972111553785
5.87,5,1,3.98,0,0,0,0,"red","xs",5,1,18,50,0,"CN",4646,4.11881188118812,0,"above 10K",0.505197002658932,0.205946337926033,0.139231327048586,0.067198452985255,0.0824268793811941
2.65,3,0,4.58,1,0,1,0,"others","One-sized",50,1,14,50,0,"CN",900,3.98777777777778,0,"below 100",0.787878787878788,0.121212121212121,0,0.0606060606060606,0.0303030303030303
7,6,1,4,0,0,0,0,"green","m",2,2,50,50,0,"CN",3271,4.06970345460104,0,"above 10K",0.530032467532468,0.187905844155844,0.123782467532468,0.0637175324675325,0.0945616883116883
7,22,1,3.82,0,0,0,0,"others","s",50,2,46,50,0,"CN",320031,4.21886629732745,1,"above 10K",0.449508939813649,0.203978846638126,0.165701334676404,0.0805842357088895,0.100226643162931
14,12,0,3.83,0,0,0,0,"white","s",50,4,41,50,0,"CN",38258,3.95543415756182,0,"between 100 and 10k",0.469298245614035,0.190789473684211,0.156798245614035,0.0657894736842105,0.117324561403509
19,105,1,4.4,2,1,1,0,"others","One-sized",50,6,57,50,0,"CN",295161,4.32994873984029,0,"above 10K",0.67097966728281,0.177713229469237,0.0815949300237655,0.0192764721415368,0.0504357010826512
8,7,1,3.7,0,0,0,0,"green","xs",10,2,38,50,0,"CN",8166,4.17585108988489,0,"between 100 and 10k",0.459105779716467,0.154852780806979,0.16030534351145,0.0817884405670665,0.143947655398037
7,50,0,4.02,0,0,0,0,"red","s",50,2,43,50,0,"CN",36361,3.96752014521053,0,"between 100 and 10k",0.521032504780115,0.191204588910134,0.153919694072658,0.0564053537284895,0.0774378585086042
8,9,1,3.09,0,0,0,0,"pink","s",50,2,43,50,0,"CN",54504,3.80168428005284,1,"above 10K",0.287741935483871,0.158709677419355,0.176774193548387,0.108387096774194,0.268387096774194
8,7,1,3.93,0,0,0,0,"yellow","s",19,2,28,50,1,"CN",88193,4.08089077364417,1,"between 100 and 10k",0.5,0.222222222222222,0.111111111111111,0.037037037037037,0.12962962962963
1.7,9,1,3.86,0,0,0,0,"others","One-sized",50,1,57,50,1,"CN",484,3.99173553719008,0,"between 100 and 10k",0.476744186046512,0.197674418604651,0.151162790697674,0.0581395348837209,0.116279069767442
12,59,0,3.59,0,0,0,0,"white","s",50,3,44,50,1,"CN",5244,4.01392067124333,0,"below 100",0.375,0.25,0.15625,0.03125,0.1875
6,33,0,4.04,0,0,0,0,"pink","s",26,2,41,50,0,"CN",21485,4.14624156388178,0,"between 100 and 10k",0.533096926713948,0.198581560283688,0.128841607565012,0.0555555555555556,0.0839243498817967
11,10,0,3.91,0,0,0,0,"black","s",50,3,31,50,0,"CN",17816,4.17944544229906,1,"above 10K",0.468935349940688,0.222864768683274,0.148131672597865,0.0679122182680902,0.092155990510083
5,59,0,4.27,0,0,0,0,"green","xs",5,2,43,50,0,"CN",521,4.12667946257198,0,"below 100",0.590909090909091,0.181818181818182,0.181818181818182,0,0.0454545454545455
9,49,1,3.72,0,0,0,0,"pink","m",50,3,36,50,0,"CN",267,4.04119850187266,0,"below 100",0.467889908256881,0.128440366972477,0.192660550458716,0.0825688073394495,0.128440366972477
15,68,1,3.87,0,0,0,0,"yellow","l",50,4,40,50,1,"CN",6775,4.18405904059041,0,"between 100 and 10k",0.470695970695971,0.205128205128205,0.159340659340659,0.0549450549450549,0.10989010989011
5,5,1,3.1,0,0,0,0,"others","One-sized",50,2,27,50,0,"CN",2792,4.32521489971347,0,"between 100 and 10k",0.483870967741935,0,0.032258064516129,0.0967741935483871,0.387096774193548
15,13,0,4.11,0,0,0,0,"blue","l",50,4,41,50,0,"CN",2166,4.03047091412742,0,"below 100",0.517857142857143,0.25,0.125,0.0357142857142857,0.0714285714285714
11,54,1,3.93,0,0,0,0,"red","s",36,2,29,50,0,"CN",11401,4.09358828172967,1,"between 100 and 10k",0.466666666666667,0.233333333333333,0.144444444444444,0.0777777777777778,0.0777777777777778
14,84,0,3.79,0,0,0,0,"black","s",50,3,49,50,0,"CN",29265,4.28839911156672,0,"below 100",0.456310679611651,0.194174757281553,0.155339805825243,0.0679611650485437,0.12621359223301
16,56,0,4.01,0,0,0,0,"others","xs",50,4,18,50,1,"CN",12083,4.26673839278325,0,"between 100 and 10k",0.554417413572343,0.169014084507042,0.102432778489117,0.0755441741357234,0.0985915492957746
6,6,1,3.97,0,0,0,0,"blue","l",50,2,35,50,0,"CN",12974,3.9657006320333,0,"above 10K",0.499609984399376,0.209828393135725,0.142355694227769,0.0573322932917317,0.0908736349453978
13,11,0,3.47,0,0,0,0,"blue","s",50,3,14,50,0,"CN",3670,3.97874659400545,0,"between 100 and 10k",0.383983572895277,0.160164271047228,0.168377823408624,0.121149897330595,0.166324435318275
3.86,4,1,3.48,0,0,0,0,"green","s",1,1,49,50,1,"CN",55670,4.12148374348841,1,"below 100",0.391304347826087,0.173913043478261,0.0869565217391304,0.217391304347826,0.130434782608696
3.74,55,1,4.23,1,0,1,0,"others","s",50,1,41,50,1,"CN",37956,4.03037727895458,0,"above 10K",0.601694915254237,0.188559322033898,0.103813559322034,0.0480225988700565,0.057909604519774
7,9,0,3.23,0,0,0,0,"others","xs",1,2,40,50,0,"CN",7363,4.10634252342795,0,"below 100",0.325581395348837,0.13953488372093,0.209302325581395,0.0930232558139535,0.232558139534884
12,11,0,3.61,0,0,0,0,"white","s",7,3,54,50,0,"CN",4811,4.19455414674704,0,"between 100 and 10k",0.426900584795322,0.175438596491228,0.152046783625731,0.0760233918128655,0.169590643274854
8,26,0,3.07,0,0,0,0,"black","xl",50,2,40,50,0,"CN",43,3.18604651162791,0,"below 100",0.214285714285714,0.142857142857143,0.357142857142857,0.0714285714285714,0.214285714285714
12,11,0,4.09,0,0,0,0,"black","m",50,3,84,50,0,"CN",1770,3.93389830508475,0,"below 100",0.636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
7,6,0,3.65,0,0,0,0,"red","xs",50,2,18,50,0,"CN",24,3.625,0,"below 100",0.4,0.25,0.1,0.1,0.15
8,22,0,3.74,0,0,0,0,"white","s",50,2,44,50,1,"CN",9034,4.19116670356431,0,"between 100 and 10k",0.41692789968652,0.211598746081505,0.186520376175549,0.0642633228840125,0.120689655172414
6,11,0,4.11,0,0,0,0,"red","s",50,2,43,50,0,"CN",54504,3.80168428005284,1,"between 100 and 10k",0.578947368421053,0.144736842105263,0.144736842105263,0.0657894736842105,0.0657894736842105
4,4,1,4.07,0,0,0,0,"yellow","s",50,1,48,50,1,"CN",32168,3.88454364585924,0,"below 100",0.5,0.260869565217391,0.130434782608696,0.0217391304347826,0.0869565217391304
9,8,1,3.8,0,0,0,0,"white","m",50,3,43,50,0,"CN",11505,4.13672316384181,0,"between 100 and 10k",0.43313373253493,0.191616766467066,0.203592814371257,0.0838323353293413,0.0878243512974052
3,3,1,4.29,1,0,1,0,"black","s",5,1,34,50,1,"CN",1050,3.88380952380952,0,"below 100",0.620689655172414,0.224137931034483,0.0517241379310345,0.0344827586206897,0.0689655172413793
16,14,1,3.73,0,0,0,0,"yellow","m",50,5,41,50,0,"CN",130598,3.94679091563424,0,"below 100",0.438202247191011,0.235955056179775,0.112359550561798,0.0449438202247191,0.168539325842697
5.84,11,0,4.19,0,0,0,0,"blue","xs",1,1,40,50,1,"CN",10377,4.17278596896984,0,"between 100 and 10k",0.55700325732899,0.231270358306189,0.11400651465798,0.0390879478827362,0.0586319218241042
11,17,1,3.4,0,0,0,0,"white","s",50,2,43,50,0,"CN",33855,3.91735341899276,0,"below 100",0.4,0.1,0.2,0.1,0.2
2,2,1,3.53,2,1,0,1,"white","One-sized",1,1,45,50,1,"CN",689,4.03047895500726,0,"below 100",0.344827586206897,0.241379310344828,0.172413793103448,0.0862068965517241,0.155172413793103
8,7,1,3.13,0,0,0,0,"others","xs",3,3,25,50,1,"CN",6623,4.07247470934622,0,"between 100 and 10k",0.369369369369369,0.0900900900900901,0.117117117117117,0.144144144144144,0.279279279279279
7,22,1,3.79,0,0,0,0,"blue","s",17,2,40,50,0,"CN",4809,4.25015595757954,0,"between 100 and 10k",0.437892095357591,0.198243412797992,0.186951066499373,0.0727728983688833,0.104140526976161
2,2,1,3.7,0,0,0,0,"red","xs",2,1,23,50,0,"CN",12309,4.04517020066618,1,"between 100 and 10k",0.436619718309859,0.194366197183099,0.149295774647887,0.0704225352112676,0.149295774647887
8,34,1,4.14,0,0,0,0,"blue","s",2,3,36,50,0,"CN",905,3.93922651933702,1,"between 100 and 10k",0.538461538461538,0.237762237762238,0.10955710955711,0.048951048951049,0.0652680652680653
11,10,1,3.73,0,0,0,0,"black","l",50,2,38,50,1,"others",105015,3.78960148550207,0,"between 100 and 10k",0.421875,0.1875,0.21875,0.046875,0.125
5,11,0,3.72,0,0,0,0,"green","s",38,1,17,50,0,"CN",4836,4.03949545078577,0,"below 100",0.444444444444444,0.203703703703704,0.12962962962963,0.0740740740740741,0.148148148148148
6,6,0,4.29,3,1,1,1,"others","s",50,7,39,50,1,"CN",33675,4.31414996288048,0,"above 10K",0.637108262108262,0.163461538461538,0.106837606837607,0.0391737891737892,0.0534188034188034
12,13,1,3.91,0,0,0,0,"pink","l",50,3,42,50,0,"CN",571,4.01751313485114,0,"between 100 and 10k",0.541666666666667,0.130208333333333,0.145833333333333,0.0625,0.119791666666667
6,6,1,4.27,0,0,0,0,"green","xs",3,2,43,50,0,"CN",2988,3.89692101740295,1,"below 100",0.533333333333333,0.333333333333333,0.0666666666666667,0,0.0666666666666667
11,10,0,3.64,0,0,0,0,"black","s",50,3,24,50,1,"CN",10474,3.90853542104258,0,"between 100 and 10k",0.413751507840772,0.189384800965018,0.16767189384801,0.0820265379975875,0.147165259348613
8,7,1,4.43,0,0,0,0,"white","xs",9,2,39,50,0,"CN",816,4.18137254901961,1,"between 100 and 10k",0.688442211055276,0.175879396984925,0.0653266331658292,0.0201005025125628,0.050251256281407
2,2,1,2.44,0,0,0,0,"green","xs",50,1,42,50,1,"CN",26951,4.0353604689993,0,"below 100",0.111111111111111,0.222222222222222,0,0.333333333333333,0.333333333333333
5.66,5,0,4.14,0,0,0,0,"others","s",14,2,29,50,0,"CN",8205,4.19585618525289,0,"above 10K",0.562350529552443,0.192688759822344,0.132900580799453,0.0495387769046806,0.0625213529210796
3.94,8,0,3.9,0,0,0,0,"green","xs",1,1,39,50,0,"CN",189,4.06878306878307,0,"below 100",0.476190476190476,0.238095238095238,0.0952380952380952,0.0952380952380952,0.0952380952380952
14,12,1,3.61,0,0,0,0,"blue","s",29,4,26,50,1,"CN",40457,3.96032824974664,0,"between 100 and 10k",0.410583941605839,0.186131386861314,0.162408759124088,0.0839416058394161,0.156934306569343
9,8,0,3.9,0,0,0,0,"red","xs",50,3,21,50,0,"CN",4335,4.05720876585928,0,"between 100 and 10k",0.507340946166395,0.177814029363785,0.135399673735726,0.0701468189233279,0.109298531810767
4,4,1,3.1,0,0,0,0,"blue","xs",5,1,25,50,1,"CN",22615,4.07822241874862,0,"below 100",0.19047619047619,0.238095238095238,0.238095238095238,0.142857142857143,0.19047619047619
11,10,0,4.75,0,0,0,0,"black","xs",4,3,20,50,0,"CN",10286,3.69657787283687,0,"below 100",0.75,0.25,0,0,0
7,34,1,4.52,1,0,1,0,"others","xs",50,2,35,50,0,"CN",1269,4.150512214342,0,"below 100",0.726415094339623,0.150943396226415,0.0660377358490566,0.0283018867924528,0.0283018867924528
2,2,0,4.19,1,0,1,0,"green","xs",1,1,35,50,0,"CN",126370,4.14695734747171,1,"between 100 and 10k",0.617283950617284,0.172839506172839,0.0740740740740741,0.0493827160493827,0.0864197530864197
3.92,4,1,3.76,0,0,0,0,"black","m",7,1,36,50,1,"CN",55499,4.13888538532226,0,"above 10K",0.452255553011221,0.181589191664758,0.156171284634761,0.0909090909090909,0.119074879780169
8,84,0,3.31,0,0,0,0,"white","s",50,2,37,50,0,"CN",80713,4.18781361119027,0,"above 10K",0.33976833976834,0.182110682110682,0.157657657657658,0.0926640926640927,0.227799227799228
16,14,0,3.16,0,0,0,0,"blue","s",47,4,27,50,0,"CN",47356,4.05688825069685,0,"between 100 and 10k",0.308108108108108,0.148648648648649,0.194594594594595,0.0945945945945946,0.254054054054054
8,7,0,3.98,0,0,0,0,"others","xs",3,3,27,50,1,"CN",47356,4.05688825069685,0,"between 100 and 10k",0.538461538461538,0.183760683760684,0.115384615384615,0.0427350427350427,0.11965811965812
3,3,0,3.67,0,0,0,0,"white","xs",2,1,40,50,0,"CN",38100,4.29146981627297,0,"below 100",0.333333333333333,0.25,0.25,0.0833333333333333,0.0833333333333333
8,7,0,4.19,1,0,1,0,"pink","xs",50,2,21,50,0,"CN",8989,3.85193013683391,1,"below 100",0.611111111111111,0.185185185185185,0.0740740740740741,0.037037037037037,0.0925925925925926
11,10,0,3.24,0,0,0,0,"green","s",50,2,40,50,0,"CN",2282,4.21034180543383,0,"below 100",0.322916666666667,0.15625,0.15625,0.166666666666667,0.197916666666667
11,10,0,4.02,1,1,0,0,"white","s",50,2,41,50,0,"CN",21485,4.14624156388178,0,"above 10K",0.531219512195122,0.191219512195122,0.130731707317073,0.0614634146341463,0.0853658536585366
12,11,1,3,0,0,0,0,"white","s",10,3,25,50,1,"CN",366,3.97540983606557,0,"below 100",0.333333333333333,0,0.333333333333333,0,0.333333333333333
16,16,0,3.82,0,0,0,0,"white","One-sized",50,5,25,50,0,"CN",7676,4.03947368421053,0,"below 100",0.52,0.14,0.14,0.04,0.16
14,51,0,3.75,0,0,0,0,"black","s",50,4,42,50,0,"CN",16885,3.89789754219722,0,"below 100",0.5,0.138888888888889,0.111111111111111,0.111111111111111,0.138888888888889
3,7,1,3.67,0,0,0,0,"others","xs",5,1,19,50,0,"CN",1284,3.97507788161994,0,"below 100",0.333333333333333,0.333333333333333,0,0.333333333333333,0
3.86,4,1,3.48,0,0,0,0,"green","s",1,1,49,50,0,"CN",55670,4.12148374348841,1,"below 100",0.391304347826087,0.173913043478261,0.0869565217391304,0.217391304347826,0.130434782608696
5.82,58,1,3.93,0,0,0,0,"others","s",50,2,61,50,0,"CN",1663,4.07155742633794,0,"between 100 and 10k",0.473515248796148,0.235955056179775,0.130016051364366,0.0706260032102729,0.0898876404494382
8,7,1,3.67,0,0,0,0,"others","s",20,3,37,50,0,"CN",519,3.79190751445087,0,"below 100",0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667,0
11,17,0,4.67,0,0,0,0,"red","s",50,2,14,50,0,"CN",1279,3.70758405003909,0,"below 100",0.666666666666667,0.333333333333333,0,0,0
11,10,1,3.87,0,0,0,0,"green","s",50,2,35,50,1,"CN",12441,3.92468451089141,0,"between 100 and 10k",0.443951165371809,0.2330743618202,0.159822419533851,0.0710321864594895,0.0921198668146504
1.86,2,1,3.78,0,0,0,0,"black","xs",50,1,42,50,1,"CN",45524,3.97293735172656,1,"between 100 and 10k",0.555555555555556,0.0555555555555556,0.138888888888889,0.111111111111111,0.138888888888889
3.88,4,0,3.47,0,0,0,0,"red","xs",1,1,38,50,1,"CN",5654,3.95879023700035,0,"below 100",0.411764705882353,0.147058823529412,0.176470588235294,0.0294117647058824,0.235294117647059
8,33,1,0,0,0,0,0,"others","s",50,2,41,50,0,"CN",9395,4.11005854177754,0,"below 100",NA,NA,NA,NA,NA
3.71,5,0,5,0,0,0,0,"black","xs",15,1,135,50,0,"CN",60,4.2,0,"below 100",1,0,0,0,0
11,28,1,3.93,0,0,0,0,"others","m",2,3,44,50,0,"CN",435,4.18620689655172,0,"below 100",0.448598130841121,0.233644859813084,0.186915887850467,0.0654205607476635,0.0654205607476635
5,5,1,4.13,0,0,0,0,"red","s",50,2,48,50,1,"CN",32168,3.88454364585924,0,"between 100 and 10k",0.572815533980582,0.174757281553398,0.135922330097087,0.0388349514563107,0.0776699029126214
11,13,0,3.87,0,0,0,0,"blue","s",50,2,41,50,0,"CN",27964,3.94861250178801,0,"below 100",0.478260869565217,0.195652173913043,0.173913043478261,0.0217391304347826,0.130434782608696
11,152,0,3.91,0,0,0,0,"blue","xs",50,2,43,50,1,"CN",87178,3.90835990731607,0,"between 100 and 10k",0.471534653465347,0.222772277227723,0.136138613861386,0.0841584158415842,0.0853960396039604
13,43,0,4.31,1,0,1,0,"green","s",50,3,40,50,1,"CN",6256,4.10118286445013,0,"between 100 and 10k",0.676923076923077,0.107692307692308,0.123076923076923,0.0307692307692308,0.0615384615384615
8,11,1,4.28,1,0,1,0,"others","s",50,3,36,50,1,"CN",20169,4.25851554365611,0,"above 10K",0.61136023916293,0.19372197309417,0.105829596412556,0.0379671150971599,0.0511210762331839
13,11,0,3.9,0,0,0,0,"others","s",50,3,52,50,0,"CN",9981,4.30838593327322,0,"above 10K",0.483108108108108,0.1875,0.162162162162162,0.0836148648648649,0.0836148648648649
5.83,5,0,4.36,0,0,0,0,"yellow","xs",3,1,24,50,1,"CN",17471,3.95283612844142,0,"below 100",0.590909090909091,0.227272727272727,0.136363636363636,0.0454545454545455,0
8,7,0,3.44,0,0,0,0,"white","s",50,2,40,50,0,"CN",5595,3.77265415549598,0,"below 100",0.365079365079365,0.222222222222222,0.126984126984127,0.0634920634920635,0.222222222222222
2.81,33,0,3.64,0,0,0,0,"others","xs",1,1,43,50,0,"CN",42919,4.10596705421841,0,"below 100",0.357142857142857,0.142857142857143,0.357142857142857,0.0714285714285714,0.0714285714285714
2,26,1,4.36,1,0,1,0,"black","One-sized",50,1,118,50,0,"CN",21012,4.18984389872454,1,"above 10K",0.645139360978926,0.173011556764106,0.113528212100612,0.0343303874915024,0.0339904826648538
5.84,5,0,4.04,0,0,0,0,"green","xs",2,1,25,50,0,"CN",9470,3.95681098204857,0,"below 100",0.5,0.291666666666667,0.0833333333333333,0,0.125
16,14,0,4,0,0,0,0,"others","s",50,4,34,50,0,"CN",3063,4.43421482206987,0,"below 100",0.5,0,0.5,0,0
7,26,0,2.9,0,0,0,0,"white","s",50,2,33,50,0,"CN",32,3.1875,0,"below 100",0.4,0,0,0.3,0.3
6,38,1,3.82,0,0,0,0,"pink","xs",50,2,9,50,0,"CN",6476,4.15765904879555,0,"between 100 and 10k",0.447295423023578,0.205270457697642,0.17128987517337,0.0728155339805825,0.103328710124827
9,8,1,3.29,0,0,0,0,"red","s",44,3,28,50,0,"CN",88193,4.08089077364417,1,"between 100 and 10k",0.404040404040404,0.121212121212121,0.101010101010101,0.111111111111111,0.262626262626263
2.66,9,0,5,0,0,0,0,"others","One-sized",50,1,63,50,0,"CN",54773,4.43777043433809,0,"below 100",1,0,0,0,0
6,47,0,4.28,0,0,0,0,"others","s",50,2,43,50,1,"CN",25914,3.86231380720846,0,"between 100 and 10k",0.626865671641791,0.141791044776119,0.164179104477612,0.0149253731343284,0.0522388059701493
16,33,1,4.15,0,0,0,0,"others","m",50,5,33,50,1,"CN",2435,3.99671457905544,0,"below 100",0.557377049180328,0.213114754098361,0.114754098360656,0.0491803278688525,0.0655737704918033
8,14,0,3.98,0,0,0,0,"blue","xs",28,3,25,50,0,"CN",7676,4.03947368421053,0,"between 100 and 10k",0.56221198156682,0.133640552995392,0.138248847926267,0.0552995391705069,0.110599078341014
5.8,43,1,3.47,1,1,0,0,"green","s",50,2,35,50,0,"CN",21210,3.96237623762376,0,"above 10K",0.38097216452015,0.176983797257998,0.162858329871209,0.0938928126298297,0.185292895720814
9,10,1,0,0,0,0,0,"black","xs",50,3,43,50,0,"CN",291,3.69072164948454,0,"below 100",NA,NA,NA,NA,NA
7,6,0,4.09,0,0,0,0,"black","One-sized",50,2,139,50,1,"CN",3038,4.34265964450296,0,"below 100",0.473684210526316,0.298245614035088,0.12280701754386,0.0526315789473684,0.0526315789473684
12,11,1,3.64,0,0,0,0,"red","l",23,3,31,50,1,"CN",3762,3.79744816586922,0,"between 100 and 10k",0.38,0.18,0.26,0.06,0.12
2.89,7,0,5,0,0,0,0,"green","xs",1,1,37,50,0,"CN",30,3.73333333333333,0,"below 100",1,0,0,0,0
8,56,1,4.67,0,0,0,0,"white","xs",3,2,19,50,1,"others",47,3.87234042553191,0,"below 100",0.666666666666667,0.333333333333333,0,0,0
9,8,0,3.71,0,0,0,0,"others","xs",50,3,21,50,0,"CN",5939,4.07021384071393,1,"below 100",0.529411764705882,0.0980392156862745,0.137254901960784,0.0196078431372549,0.215686274509804
5.67,6,0,3.51,0,0,0,0,"white","s",50,2,43,50,0,"CN",6246,4.02769772654499,0,"between 100 and 10k",0.355102040816327,0.208163265306122,0.183673469387755,0.0938775510204082,0.159183673469388
6,13,0,3.26,0,0,0,0,"red","s",50,2,43,50,0,"CN",3161,4.18158810503005,0,"between 100 and 10k",0.341176470588235,0.141176470588235,0.172549019607843,0.125490196078431,0.219607843137255
11,85,0,3.58,0,0,0,0,"blue","s",50,2,40,50,0,"CN",26833,4.23538180598517,0,"below 100",0.421052631578947,0.157894736842105,0.210526315789474,0,0.210526315789474
8,7,0,4.14,0,0,0,0,"pink","xs",50,2,31,50,0,"CN",10258,4.24371222460519,1,"above 10K",0.554078826764436,0.205774518790101,0.126947754353804,0.0527039413382218,0.0604949587534372
